Chromosome,Start,End,ID,Name,Range
chr1,84433801,84434049,SRX5075169,SMARCA4,248
chr1,84433807,84433994,SRX5075175,SMARCA4,187
chr1,84433823,84434065,SRX5716463,SMARCA4,242
chr1,84433902,84434140,SRX4174629,CTCF,238
chr1,84442194,84442458,SRX16500061,CTCF,264
chr1,84442206,84442521,SRX16500060,CTCF,315
chr1,84442263,84442569,SRX16500059,CTCF,306
chr1,84442276,84442605,SRX5075170,SMARCA4,329
chr1,84442289,84442586,SRX5075175,SMARCA4,297
chr1,84442308,84442608,SRX5075169,SMARCA4,300
chr1,84442308,84442663,SRX5054309,FOSL2,355
chr1,84442317,84442625,SRX5054308,FOSL2,308
chr1,84442317,84442644,SRX5075176,SMARCA4,327
chr1,84442360,84442603,SRX5716469,SMARCA4,243
chr1,84478893,84479506,SRX20140869,INTS10,613
chr1,84479064,84479504,SRX5075168,SMARCA4,440
chr1,84479086,84479414,SRX20140879,CPSF3L,328
chr1,84479086,84479699,SRX20140895,INTS13,613
chr1,84479125,84479743,SRX5075174,SMARCA4,618
chr1,84479140,84479567,SRX20140868,INTS10,427
chr1,84479175,84479394,SRX20140867,INTS10,219
chr1,84479186,84479479,SRX20140897,INTS13,293
chr1,84479221,84479579,SRX5716470,SMARCA4,358
chr1,84479243,84479484,SRX5075169,SMARCA4,241
chr1,84479296,84479742,SRX5075170,SMARCA4,446
chr1,84479323,84479498,SRX5075176,SMARCA4,175
chr1,84479323,84479615,SRX5716463,SMARCA4,292
chr1,84479630,84479820,SRX5075175,SMARCA4,190
chr1,84505727,84505914,SRX5075175,SMARCA4,187
chr1,84505774,84505985,SRX5075176,SMARCA4,211
chr1,84505863,84506823,SRX20140895,INTS13,960
chr1,84505876,84506087,SRX5716470,SMARCA4,211
chr1,84505953,84506267,SRX20140868,INTS10,314
chr1,84506099,84506912,SRX5075174,SMARCA4,813
chr1,84506183,84506493,SRX5075170,SMARCA4,310
chr1,84506266,84506870,SRX5075168,SMARCA4,604
chr1,84506334,84506509,SRX5075176,SMARCA4,175
chr1,84506344,84506781,SRX5716469,SMARCA4,437
chr1,84506347,84506668,SRX20140867,INTS10,321
chr1,84506354,84506843,SRX20140879,CPSF3L,489
chr1,84506370,84506641,SRX20140881,CPSF3L,271
chr1,84506402,84506834,SRX5075169,SMARCA4,432
chr1,84506478,84506737,SRX5054309,FOSL2,259
chr1,84506503,84506761,SRX5054308,FOSL2,258
chr1,84506570,84506882,SRX5075170,SMARCA4,312
chr1,84506578,84506886,SRX5075176,SMARCA4,308
chr1,84506588,84506839,SRX5075175,SMARCA4,251
chr1,84540028,84540249,SRX5075169,SMARCA4,221
chr1,84550931,84551106,SRX5075176,SMARCA4,175
chr1,84573862,84574047,SRX5075169,SMARCA4,185
chr1,84573904,84574180,SRX5716470,SMARCA4,276
chr1,84573989,84574490,SRX5075176,SMARCA4,501
chr1,84574051,84574731,SRX5075174,SMARCA4,680
chr1,84574095,84574496,SRX20140895,INTS13,401
chr1,84574116,84574453,SRX5075170,SMARCA4,337
chr1,84574121,84574433,SRX5716469,SMARCA4,312
chr1,84574137,84574660,SRX5075168,SMARCA4,523
chr1,84574177,84574474,SRX5075175,SMARCA4,297
chr1,84574324,84574673,SRX5075169,SMARCA4,349
chr1,84583288,84583899,SRX5075174,SMARCA4,611
chr1,84583423,84584068,SRX5075170,SMARCA4,645
chr1,84583665,84583988,SRX5075175,SMARCA4,323
chr1,84583694,84583921,SRX5075169,SMARCA4,227
chr1,84583790,84584086,SRX5075176,SMARCA4,296
chr1,84598973,84599782,SRX5075176,SMARCA4,809
chr1,84599043,84599754,SRX5075169,SMARCA4,711
chr1,84599128,84599741,SRX5716469,SMARCA4,613
chr1,84599129,84599810,SRX5075175,SMARCA4,681
chr1,84599171,84599746,SRX5054309,FOSL2,575
chr1,84599209,84599741,SRX5054308,FOSL2,532
chr1,84599233,84599768,SRX5075170,SMARCA4,535
chr1,84599349,84599642,SRX5716460,Epitope tags,293
chr1,84611800,84612033,SRX5716470,SMARCA4,233
chr1,84611893,84612154,SRX5075176,SMARCA4,261
chr1,84619289,84619796,SRX5075170,SMARCA4,507
chr1,84619299,84619772,SRX5716469,SMARCA4,473
chr1,84619307,84619900,SRX5075176,SMARCA4,593
chr1,84619316,84619777,SRX5075174,SMARCA4,461
chr1,84619360,84619709,SRX5075168,SMARCA4,349
chr1,84619367,84620005,SRX5075175,SMARCA4,638
chr1,84619402,84619867,SRX5075169,SMARCA4,465
chr1,84619404,84619861,SRX5716470,SMARCA4,457
chr1,84619410,84619718,SRX5054309,FOSL2,308
chr1,84619424,84619703,SRX5716467,SMARCA2,279
chr1,84619427,84619637,SRX5054308,FOSL2,210
chr1,84620665,84621322,SRX16500061,CTCF,657
chr1,84620686,84621317,SRX16500059,CTCF,631
chr1,84620714,84621267,SRX16500062,CTCF,553
chr1,84620715,84621270,SRX4174629,CTCF,555
chr1,84620744,84621304,SRX16500060,CTCF,560
chr1,84620816,84621182,SRX5075176,SMARCA4,366
chr1,84620889,84621177,SRX5075170,SMARCA4,288
chr1,84632813,84633179,SRX5716460,Epitope tags,366
chr1,84632824,84633302,SRX5075176,SMARCA4,478
chr1,84632830,84633368,SRX5075170,SMARCA4,538
chr1,84632893,84633364,SRX5075169,SMARCA4,471
chr1,84632895,84633243,SRX5716469,SMARCA4,348
chr1,84632900,84633314,SRX5716470,SMARCA4,414
chr1,84632926,84633412,SRX5075175,SMARCA4,486
chr1,84632927,84633300,SRX5075168,SMARCA4,373
chr1,84632930,84633309,SRX5075174,SMARCA4,379
chr1,84632943,84633273,SRX5054308,FOSL2,330
chr1,84632945,84633303,SRX5054309,FOSL2,358
chr1,84632961,84633161,SRX5020211,SMARCA2,200
chr1,84632964,84633244,SRX5716467,SMARCA2,280
chr1,84689799,84690074,SRX5075174,SMARCA4,275
chr1,84689878,84690113,SRX16500059,CTCF,235
chr1,84689887,84690948,SRX20140895,INTS13,1061
chr1,84689889,84690064,SRX5075176,SMARCA4,175
chr1,84689913,84690197,SRX5075175,SMARCA4,284
chr1,84690133,84690919,SRX20140868,INTS10,786
chr1,84690196,84690789,SRX20140867,INTS10,593
chr1,84690201,84690494,SRX5075169,SMARCA4,293
chr1,84690217,84690894,SRX5075174,SMARCA4,677
chr1,84690220,84690885,SRX5075168,SMARCA4,665
chr1,84690282,84690872,SRX5075170,SMARCA4,590
chr1,84690295,84690869,SRX5075176,SMARCA4,574
chr1,84690422,84690876,SRX5075175,SMARCA4,454
chr1,84690529,84690885,SRX5054307,FOSL2,356
chr1,84690558,84690828,SRX5075169,SMARCA4,270
chr1,84690569,84690857,SRX5054309,FOSL2,288
chr1,84690588,84690870,SRX20140879,CPSF3L,282
chr1,84690638,84690918,SRX5054308,FOSL2,280
chr1,84698110,84698568,SRX5075176,SMARCA4,458
chr1,84698119,84698593,SRX5075170,SMARCA4,474
chr1,84698166,84698430,SRX5716470,SMARCA4,264
chr1,84698168,84698953,SRX5075169,SMARCA4,785
chr1,84698182,84698551,SRX5716469,SMARCA4,369
chr1,84698193,84698569,SRX5075175,SMARCA4,376
chr1,84698214,84698515,SRX5054308,FOSL2,301
chr1,84698219,84698458,SRX5716467,SMARCA2,239
chr1,84698222,84698501,SRX5054309,FOSL2,279
chr1,84698226,84698421,SRX5075168,SMARCA4,195
chr1,84698387,84698797,SRX5716460,Epitope tags,410
chr1,84698624,84699008,SRX5075176,SMARCA4,384
chr1,84698650,84699012,SRX5075170,SMARCA4,362
chr1,84698682,84698973,SRX5054309,FOSL2,291
chr1,84698742,84699001,SRX5075175,SMARCA4,259
chr1,84712267,84712598,SRX5075169,SMARCA4,331
chr1,84712275,84712597,SRX5054308,FOSL2,322
chr1,84712306,84712595,SRX5054309,FOSL2,289
chr1,84712344,84712568,SRX5075170,SMARCA4,224
chr1,84712355,84712594,SRX5075176,SMARCA4,239
chr1,84715640,84716080,SRX5075174,SMARCA4,440
chr1,84715807,84716126,SRX20140895,INTS13,319
chr1,84715820,84716221,SRX5075168,SMARCA4,401
chr1,84715844,84716052,SRX5716454,SOX3,208
chr1,84715856,84716109,SRX5716451,SOX2,253
chr1,84715874,84716107,SRX5716463,SMARCA4,233
chr1,84720321,84720604,SRX20140868,INTS10,283
chr1,84720413,84720681,SRX20140895,INTS13,268
chr1,84721191,84721447,SRX5054309,FOSL2,256
chr1,84724405,84724628,SRX16500062,CTCF,223
chr1,84724407,84724673,SRX16500059,CTCF,266
chr1,84724426,84724687,SRX16500060,CTCF,261
chr1,84727749,84728165,SRX5075170,SMARCA4,416
chr1,84727768,84728175,SRX5075176,SMARCA4,407
chr1,84750056,84750375,SRX5716464,SMARCA4,319
chr1,84750090,84750304,SRX5075174,SMARCA4,214
chr1,84753492,84753968,SRX16500059,CTCF,476
chr1,84753500,84753980,SRX16500060,CTCF,480
chr1,84753505,84753935,SRX16500062,CTCF,430
chr1,84753524,84753957,SRX16500061,CTCF,433
chr1,84753527,84753859,SRX4174629,CTCF,332
chr1,84753563,84753820,SRX5075170,SMARCA4,257
chr1,84753573,84753777,SRX5075168,SMARCA4,204
chr1,84753587,84753800,SRX5075174,SMARCA4,213
chr1,84753603,84753817,SRX5075176,SMARCA4,214
chr1,84772249,84772783,SRX16500061,CTCF,534
chr1,84772261,84772761,SRX16500059,CTCF,500
chr1,84772278,84772741,SRX16500062,CTCF,463
chr1,84772294,84772802,SRX16500060,CTCF,508
chr1,84772332,84772680,SRX5075168,SMARCA4,348
chr1,84772346,84772661,SRX5075174,SMARCA4,315
chr1,84772372,84772670,SRX4174629,CTCF,298
chr1,84772386,84772624,SRX5075175,SMARCA4,238
chr1,84772388,84772710,SRX5075176,SMARCA4,322
chr1,84772421,84772691,SRX5075170,SMARCA4,270
chr1,84772449,84772638,SRX5075169,SMARCA4,189
chr1,84782415,84782860,SRX16500060,CTCF,445
chr1,84782434,84782810,SRX16500061,CTCF,376
chr1,84782481,84782821,SRX16500059,CTCF,340
chr1,84782497,84782713,SRX5075174,SMARCA4,216
chr1,84782537,84782793,SRX16500062,CTCF,256
chr1,84834412,84834759,SRX5075176,SMARCA4,347
chr1,84834419,84834774,SRX5075170,SMARCA4,355
chr1,84834467,84834780,SRX5075169,SMARCA4,313
chr1,84834472,84834765,SRX5716469,SMARCA4,293
chr1,84834482,84834674,SRX5075175,SMARCA4,192
chr1,84834508,84834757,SRX5716470,SMARCA4,249
chr1,84834513,84834696,SRX5054309,FOSL2,183
chr1,84846474,84846721,SRX5075169,SMARCA4,247
chr1,84847162,84847687,SRX5716470,SMARCA4,525
chr1,84847203,84847622,SRX5075170,SMARCA4,419
chr1,84847236,84847606,SRX5075176,SMARCA4,370
chr1,84847237,84847557,SRX5075175,SMARCA4,320
chr1,84847291,84847548,SRX5716467,SMARCA2,257
chr1,84847292,84847627,SRX5075169,SMARCA4,335
chr1,84847311,84847605,SRX5716469,SMARCA4,294
chr1,84883398,84883577,SRX5075176,SMARCA4,179
chr1,84883409,84883606,SRX5075170,SMARCA4,197
chr1,84892974,84893326,SRX5075174,SMARCA4,352
chr1,84893033,84893374,SRX5075168,SMARCA4,341
chr1,84936129,84936443,SRX4174629,CTCF,314
chr1,84936170,84936659,SRX16500059,CTCF,489
chr1,84936175,84936655,SRX16500061,CTCF,480
chr1,84936187,84936614,SRX16500062,CTCF,427
chr1,84936206,84936542,SRX5075174,SMARCA4,336
chr1,84936206,84936674,SRX16500060,CTCF,468
chr1,84936217,84936422,SRX5716464,SMARCA4,205
chr1,84936233,84936502,SRX5075170,SMARCA4,269
chr1,84936243,84936537,SRX5075168,SMARCA4,294
chr1,84936274,84936497,SRX5075169,SMARCA4,223
chr1,84936289,84936547,SRX5075176,SMARCA4,258
chr1,84936321,84936527,SRX5716463,SMARCA4,206
chr1,84944669,84945354,SRX16500059,CTCF,685
chr1,84944685,84945357,SRX4174629,CTCF,672
chr1,84944690,84945358,SRX16500060,CTCF,668
chr1,84944698,84945326,SRX16500062,CTCF,628
chr1,84944716,84945344,SRX5075174,SMARCA4,628
chr1,84944737,84945338,SRX16500061,CTCF,601
chr1,84944791,84945341,SRX5075168,SMARCA4,550
chr1,84944844,84945307,SRX5716463,SMARCA4,463
chr1,84944844,84945345,SRX5075170,SMARCA4,501
chr1,84944863,84945384,SRX5075176,SMARCA4,521
chr1,84944882,84945401,SRX5075175,SMARCA4,519
chr1,84944934,84945432,SRX5716470,SMARCA4,498
chr1,84944995,84945368,SRX5075169,SMARCA4,373
chr1,84945076,84945318,SRX5716464,SMARCA4,242
chr1,84945174,84945492,SRX5716469,SMARCA4,318
chr1,84946011,84946328,SRX5054309,FOSL2,317
chr1,84996962,84997282,SRX5075174,SMARCA4,320
chr1,84997007,84997182,SRX5075176,SMARCA4,175
chr1,84997009,84997254,SRX5075168,SMARCA4,245
chr1,84999097,84999347,SRX5054309,FOSL2,250
chr1,85019969,85020211,SRX5716464,SMARCA4,242
chr1,85020000,85020290,SRX5716463,SMARCA4,290
chr1,85020083,85020323,SRX5075174,SMARCA4,240
chr1,85027866,85028087,SRX16500060,CTCF,221
chr1,85061672,85061975,SRX5054308,FOSL2,303
chr1,85061679,85062063,SRX5075169,SMARCA4,384
chr1,85061689,85061948,SRX5054309,FOSL2,259
chr1,85061702,85062151,SRX5716469,SMARCA4,449
chr1,85061740,85062095,SRX5075170,SMARCA4,355
chr1,85061752,85061973,SRX5716467,SMARCA2,221
chr1,85061756,85062090,SRX5075176,SMARCA4,334
chr1,85061761,85062007,SRX5075175,SMARCA4,246
chr1,85061780,85062139,SRX5716470,SMARCA4,359
chr1,85061953,85062458,SRX5075174,SMARCA4,505
chr1,85062153,85062477,SRX5075170,SMARCA4,324
chr1,85062170,85062524,SRX5075168,SMARCA4,354
chr1,85091796,85092063,SRX5075170,SMARCA4,267
chr1,85091893,85092122,SRX5054308,FOSL2,229
chr1,85109376,85109781,SRX16500061,CTCF,405
chr1,85109380,85109832,SRX16500059,CTCF,452
chr1,85109381,85109793,SRX16500062,CTCF,412
chr1,85109384,85109889,SRX16500060,CTCF,505
chr1,85109429,85109699,SRX5075174,SMARCA4,270
chr1,85109438,85109704,SRX4174629,CTCF,266
chr1,85109465,85109679,SRX5075168,SMARCA4,214
chr1,85128417,85128709,SRX5075175,SMARCA4,292
chr1,85128459,85128786,SRX5075169,SMARCA4,327
chr1,85128468,85128671,SRX5054308,FOSL2,203
chr1,85147087,85147314,SRX5716470,SMARCA4,227
chr1,85147167,85147347,SRX5075169,SMARCA4,180
chr1,85178442,85178753,SRX5075174,SMARCA4,311
chr1,85178460,85178679,SRX5075168,SMARCA4,219
chr1,85178498,85178740,SRX5716463,SMARCA4,242
chr1,85200793,85201966,SRX20140895,INTS13,1173
chr1,85201274,85201939,SRX20140868,INTS10,665
chr1,85201304,85201930,SRX5716469,SMARCA4,626
chr1,85201334,85201877,SRX20140881,CPSF3L,543
chr1,85201367,85201912,SRX5075169,SMARCA4,545
chr1,85201386,85201940,SRX20140867,INTS10,554
chr1,85201422,85201801,SRX20140869,INTS10,379
chr1,85201460,85201921,SRX20140897,INTS13,461
chr1,85201463,85201894,SRX5075175,SMARCA4,431
chr1,85201464,85201814,SRX20140896,INTS13,350
chr1,85201473,85201872,SRX20140879,CPSF3L,399
chr1,85201514,85202022,SRX5075174,SMARCA4,508
chr1,85201521,85201911,SRX5716463,SMARCA4,390
chr1,85201527,85201912,SRX5075176,SMARCA4,385
chr1,85201540,85201993,SRX5716470,SMARCA4,453
chr1,85201557,85201977,SRX5075168,SMARCA4,420
chr1,85201606,85201931,SRX5075170,SMARCA4,325
chr1,85201623,85201976,SRX5716464,SMARCA4,353
chr1,85225835,85226267,SRX5075168,SMARCA4,432
chr1,85225875,85226078,SRX5716451,SOX2,203
chr1,85225911,85226302,SRX5075174,SMARCA4,391
chr1,85225935,85226245,SRX5716463,SMARCA4,310
chr1,85244166,85244484,SRX5075176,SMARCA4,318
chr1,85254731,85255170,SRX16500059,CTCF,439
chr1,85254732,85255125,SRX16500060,CTCF,393
chr1,85254733,85255116,SRX16500061,CTCF,383
chr1,85254739,85255136,SRX16500062,CTCF,397
chr1,85254830,85254999,SRX5075170,SMARCA4,169
chr1,85259338,85259870,SRX20140895,INTS13,532
chr1,85259458,85259858,SRX20140881,CPSF3L,400
chr1,85259482,85259976,SRX5075168,SMARCA4,494
chr1,85259500,85259842,SRX20140867,INTS10,342
chr1,85259516,85260008,SRX16500061,CTCF,492
chr1,85259523,85260084,SRX16500059,CTCF,561
chr1,85259539,85259940,SRX5716464,SMARCA4,401
chr1,85259546,85260009,SRX16500060,CTCF,463
chr1,85259561,85259840,SRX5054307,FOSL2,279
chr1,85259563,85259824,SRX20140879,CPSF3L,261
chr1,85259572,85260007,SRX16500062,CTCF,435
chr1,85259605,85259961,SRX5075174,SMARCA4,356
chr1,85259622,85259812,SRX5716451,SOX2,190
chr1,85259638,85260212,SRX5075170,SMARCA4,574
chr1,85259645,85259941,SRX4174629,CTCF,296
chr1,85259647,85259895,SRX5054309,FOSL2,248
chr1,85259667,85259972,SRX5716470,SMARCA4,305
chr1,85259678,85260044,SRX5075176,SMARCA4,366
chr1,85259684,85259992,SRX5075169,SMARCA4,308
chr1,85259740,85259948,SRX5716463,SMARCA4,208
chr1,85275201,85275434,SRX5075176,SMARCA4,233
chr1,85275230,85275487,SRX5054309,FOSL2,257
chr1,85275237,85275466,SRX5075169,SMARCA4,229
chr1,85275253,85275454,SRX5075170,SMARCA4,201
chr1,85275261,85275475,SRX5054308,FOSL2,214
chr1,85276087,85276866,SRX5075174,SMARCA4,779
chr1,85276151,85276581,SRX20140881,CPSF3L,430
chr1,85276153,85276602,SRX20140895,INTS13,449
chr1,85276195,85276571,SRX20140867,INTS10,376
chr1,85276215,85276478,SRX20140879,CPSF3L,263
chr1,85276223,85276562,SRX20140897,INTS13,339
chr1,85276278,85276630,SRX20140868,INTS10,352
chr1,85276329,85276961,SRX5716463,SMARCA4,632
chr1,85276337,85276686,SRX5075170,SMARCA4,349
chr1,85276417,85276780,SRX5716451,SOX2,363
chr1,85276437,85277023,SRX5075168,SMARCA4,586
chr1,85276567,85276886,SRX5054307,FOSL2,319
chr1,85276603,85276934,SRX5075176,SMARCA4,331
chr1,85278850,85279235,SRX5075170,SMARCA4,385
chr1,85278851,85279172,SRX5075175,SMARCA4,321
chr1,85278885,85279217,SRX5075176,SMARCA4,332
chr1,85278894,85279225,SRX5054309,FOSL2,331
chr1,85278903,85279232,SRX5075169,SMARCA4,329
chr1,85278904,85279227,SRX5054308,FOSL2,323
chr1,85278946,85279125,SRX5075182,SMARCA2,179
chr1,85289480,85289813,SRX5054308,FOSL2,333
chr1,85289490,85289807,SRX5075169,SMARCA4,317
chr1,85289506,85289874,SRX5075175,SMARCA4,368
chr1,85289511,85289819,SRX5716469,SMARCA4,308
chr1,85289512,85289920,SRX5075176,SMARCA4,408
chr1,85289539,85289856,SRX5075170,SMARCA4,317
chr1,85289562,85289860,SRX5054309,FOSL2,298
chr1,85295098,85295418,SRX5075170,SMARCA4,320
chr1,85297746,85298264,SRX5075170,SMARCA4,518
chr1,85297776,85298352,SRX5075176,SMARCA4,576
chr1,85297783,85298232,SRX5075169,SMARCA4,449
chr1,85297788,85298257,SRX5075175,SMARCA4,469
chr1,85297823,85298264,SRX5054309,FOSL2,441
chr1,85297835,85298210,SRX5716469,SMARCA4,375
chr1,85297839,85298193,SRX5716468,SMARCA2,354
chr1,85297853,85298198,SRX5716467,SMARCA2,345
chr1,85297853,85298266,SRX5054308,FOSL2,413
chr1,85297862,85298105,SRX5716470,SMARCA4,243
chr1,85297889,85298201,SRX5075181,SMARCA2,312
chr1,85297899,85298136,SRX5020211,SMARCA2,237
chr1,85297953,85298220,SRX5020214,SMARCA2,267
chr1,85297995,85298247,SRX5075168,SMARCA4,252
chr1,85308021,85308742,SRX4174629,CTCF,721
chr1,85308044,85308565,SRX16500062,CTCF,521
chr1,85308074,85308611,SRX16500059,CTCF,537
chr1,85308093,85308607,SRX16500060,CTCF,514
chr1,85308095,85308563,SRX16500061,CTCF,468
chr1,85308172,85308529,SRX5075170,SMARCA4,357
chr1,85308174,85308535,SRX5075168,SMARCA4,361
chr1,85308208,85308518,SRX5075169,SMARCA4,310
chr1,85308230,85308527,SRX5075176,SMARCA4,297
chr1,85308235,85308486,SRX5716463,SMARCA4,251
chr1,85308239,85308544,SRX5075174,SMARCA4,305
chr1,85308246,85308541,SRX5716470,SMARCA4,295
chr1,85308346,85308534,SRX5075175,SMARCA4,188
chr1,85313889,85314295,SRX5075170,SMARCA4,406
chr1,85313895,85314310,SRX5716469,SMARCA4,415
chr1,85313903,85314323,SRX5075176,SMARCA4,420
chr1,85313940,85314342,SRX5075169,SMARCA4,402
chr1,85313942,85314330,SRX5716470,SMARCA4,388
chr1,85313965,85314312,SRX5054309,FOSL2,347
chr1,85313986,85314311,SRX5075175,SMARCA4,325
chr1,85313992,85314305,SRX5054308,FOSL2,313
chr1,85320387,85320631,SRX5054309,FOSL2,244
chr1,85320453,85320637,SRX5054308,FOSL2,184
chr1,85320467,85320656,SRX5075169,SMARCA4,189
chr1,85328852,85329402,SRX5075174,SMARCA4,550
chr1,85328865,85329439,SRX5075168,SMARCA4,574
chr1,85328889,85329292,SRX5054308,FOSL2,403
chr1,85328896,85329363,SRX5075176,SMARCA4,467
chr1,85328912,85329266,SRX5716469,SMARCA4,354
chr1,85328913,85329337,SRX5054309,FOSL2,424
chr1,85328921,85329360,SRX5075170,SMARCA4,439
chr1,85328923,85329288,SRX5075169,SMARCA4,365
chr1,85328930,85329288,SRX5075175,SMARCA4,358
chr1,85328949,85329329,SRX5716463,SMARCA4,380
chr1,85328999,85329292,SRX5020214,SMARCA2,293
chr1,85329004,85329240,SRX5716470,SMARCA4,236
chr1,85329008,85329213,SRX5716464,SMARCA4,205
chr1,85329022,85329237,SRX5716467,SMARCA2,215
chr1,85329024,85329280,SRX5054307,FOSL2,256
chr1,85330910,85331268,SRX5075169,SMARCA4,358
chr1,85330936,85331287,SRX5075170,SMARCA4,351
chr1,85330988,85331315,SRX5075175,SMARCA4,327
chr1,85330994,85331329,SRX5075176,SMARCA4,335
chr1,85331018,85331232,SRX5716470,SMARCA4,214
chr1,85343592,85344584,SRX5075168,SMARCA4,992
chr1,85343596,85344129,SRX5075175,SMARCA4,533
chr1,85343636,85344149,SRX5075169,SMARCA4,513
chr1,85343639,85344149,SRX5020211,SMARCA2,510
chr1,85343643,85343940,SRX5716460,Epitope tags,297
chr1,85343667,85344496,SRX5075174,SMARCA4,829
chr1,85343691,85344097,SRX5716467,SMARCA2,406
chr1,85343710,85344179,SRX5075176,SMARCA4,469
chr1,85343710,85344436,SRX5054309,FOSL2,726
chr1,85343713,85344201,SRX5020214,SMARCA2,488
chr1,85343718,85344166,SRX5054308,FOSL2,448
chr1,85343750,85344153,SRX5716469,SMARCA4,403
chr1,85343752,85344108,SRX5075170,SMARCA4,356
chr1,85343776,85344141,SRX5716470,SMARCA4,365
chr1,85343876,85344116,SRX5716463,SMARCA4,240
chr1,85343913,85344110,SRX5716451,SOX2,197
chr1,85344041,85344542,SRX16500061,CTCF,501
chr1,85344226,85344563,SRX16500060,CTCF,337
chr1,85344227,85344534,SRX16500059,CTCF,307
chr1,85344270,85344521,SRX16500062,CTCF,251
chr1,85344378,85344597,SRX5716469,SMARCA4,219
chr1,85356032,85356535,SRX5075168,SMARCA4,503
chr1,85356088,85356545,SRX5075174,SMARCA4,457
chr1,85356193,85356436,SRX5716464,SMARCA4,243
chr1,85360182,85360415,SRX5054308,FOSL2,233
chr1,85361118,85361516,SRX5075169,SMARCA4,398
chr1,85361131,85361452,SRX5716469,SMARCA4,321
chr1,85361153,85361412,SRX5075175,SMARCA4,259
chr1,85361170,85361384,SRX5075176,SMARCA4,214
chr1,85361193,85361467,SRX5020211,SMARCA2,274
chr1,85361268,85361528,SRX5054308,FOSL2,260
chr1,85366438,85366826,SRX5075170,SMARCA4,388
chr1,85366442,85366789,SRX5075169,SMARCA4,347
chr1,85366445,85366805,SRX5075176,SMARCA4,360
chr1,85366448,85366867,SRX5054309,FOSL2,419
chr1,85366449,85366776,SRX5054308,FOSL2,327
chr1,85366486,85366754,SRX5075175,SMARCA4,268
chr1,85366537,85366749,SRX5716469,SMARCA4,212
chr1,85372791,85372991,SRX5075169,SMARCA4,200
chr1,85375250,85375752,SRX5075174,SMARCA4,502
chr1,85375308,85375802,SRX5075168,SMARCA4,494
chr1,85393624,85393874,SRX5075168,SMARCA4,250
chr1,85406975,85407615,SRX5716469,SMARCA4,640
chr1,85407041,85407575,SRX5075169,SMARCA4,534
chr1,85407050,85407490,SRX5716467,SMARCA2,440
chr1,85407056,85407569,SRX5075176,SMARCA4,513
chr1,85407075,85407567,SRX5075170,SMARCA4,492
chr1,85407077,85407885,SRX5075168,SMARCA4,808
chr1,85407080,85407609,SRX5716470,SMARCA4,529
chr1,85407094,85407605,SRX5075174,SMARCA4,511
chr1,85407100,85407517,SRX5716460,Epitope tags,417
chr1,85407115,85407568,SRX5054308,FOSL2,453
chr1,85407120,85407543,SRX5075175,SMARCA4,423
chr1,85407139,85407582,SRX5716463,SMARCA4,443
chr1,85407146,85407478,SRX5716464,SMARCA4,332
chr1,85407156,85407559,SRX5054309,FOSL2,403
chr1,85407162,85407518,SRX5020211,SMARCA2,356
chr1,85407193,85407498,SRX5020214,SMARCA2,305
chr1,85407199,85407619,SRX5716451,SOX2,420
chr1,85407208,85407537,SRX5716468,SMARCA2,329
chr1,85407229,85407422,SRX5054307,FOSL2,193
chr1,85407861,85408115,SRX5075174,SMARCA4,254
chr1,85411548,85411940,SRX20140881,CPSF3L,392
chr1,85413329,85413582,SRX5075176,SMARCA4,253
chr1,85413347,85413547,SRX5075170,SMARCA4,200
chr1,85438390,85438724,SRX5075176,SMARCA4,334
chr1,85438394,85438752,SRX5075174,SMARCA4,358
chr1,85438421,85438710,SRX5075168,SMARCA4,289
chr1,85438431,85438688,SRX5075170,SMARCA4,257
chr1,85464391,85464768,SRX5075174,SMARCA4,377
chr1,85464506,85464728,SRX5075176,SMARCA4,222
chr1,85464520,85465433,SRX20140895,INTS13,913
chr1,85464557,85464861,SRX5075170,SMARCA4,304
chr1,85464697,85464934,SRX5716469,SMARCA4,237
chr1,85464717,85465127,SRX20140868,INTS10,410
chr1,85464850,85465317,SRX20140867,INTS10,467
